Request id,Pickup point,Driver id,Status,request_time,drop_time,response_time,request_date,request_time_hhmm,drop_date,drop_time_hhmm
4812,City,78,Trip Completed,2016-07-14 17:17:14,2016-07-14 18:20:41,63,2016-07-14,17:17,2016-07-14,18:20
5972,Airport,78,Trip Completed,2016-07-15 11:06:13,2016-07-15 11:47:09,40,2016-07-15,11:06,2016-07-15,11:47
645,City,79,Trip Completed,2016-11-07 12:39:00,2016-11-07 13:51:00,72,2016-11-07,12:39,2016-11-07,13:51
732,Airport,79,Trip Completed,2016-11-07 15:18:00,2016-11-07 15:57:00,39,2016-11-07,15:18,2016-11-07,15:57
1215,Airport,79,Trip Completed,2016-11-07 21:33:00,2016-11-07 22:28:00,55,2016-11-07,21:33,2016-11-07,22:28
1450,Airport,79,Trip Completed,2016-12-07 04:46:00,2016-12-07 05:46:00,60,2016-12-07,04:46,2016-12-07,05:46
2044,Airport,79,Trip Completed,2016-12-07 14:39:00,2016-12-07 15:21:00,42,2016-12-07,14:39,2016-12-07,15:21
2420,Airport,79,Trip Completed,2016-12-07 20:07:00,2016-12-07 21:04:00,57,2016-12-07,20:07,2016-12-07,21:04
3944,City,79,Trip Completed,2016-07-13 22:33:08,2016-07-13 23:09:11,36,2016-07-13,22:33,2016-07-13,23:09
4369,City,79,Trip Completed,2016-07-14 07:37:30,2016-07-14 08:18:10,40,2016-07-14,07:37,2016-07-14,08:18
5070,Airport,79,Trip Completed,2016-07-14 19:33:31,2016-07-14 20:45:20,71,2016-07-14,19:33,2016-07-14,20:45
5822,Airport,79,Trip Completed,2016-07-15 08:53:59,2016-07-15 09:40:06,46,2016-07-15,08:53,2016-07-15,09:40
6723,City,79,Trip Completed,2016-07-15 23:19:28,2016-07-16 00:08:14,48,2016-07-15,23:19,2016-07-16,00:08
3,Airport,80,Trip Completed,2016-11-07 00:24:00,2016-11-07 01:31:00,67,2016-11-07,00:24,2016-11-07,01:31
70,City,80,Trip Completed,2016-11-07 04:34:00,2016-11-07 05:30:00,56,2016-11-07,04:34,2016-11-07,05:30
256,Airport,80,Trip Completed,2016-11-07 06:44:00,2016-11-07 07:38:00,54,2016-11-07,06:44,2016-11-07,07:38
702,Airport,80,Trip Completed,2016-11-07 14:07:00,2016-11-07 14:50:00,43,2016-11-07,14:07,2016-11-07,14:50
769,Airport,80,Trip Completed,2016-11-07 16:21:00,2016-11-07 17:25:00,64,2016-11-07,16:21,2016-11-07,17:25
1277,City,80,Trip Completed,2016-11-07 22:04:00,2016-11-07 22:35:00,31,2016-11-07,22:04,2016-11-07,22:35
2062,Airport,80,Trip Completed,2016-12-07 15:00:00,2016-12-07 15:54:00,54,2016-12-07,15:00,2016-12-07,15:54
2399,Airport,80,Trip Completed,2016-12-07 19:51:00,2016-12-07 20:35:00,44,2016-12-07,19:51,2016-12-07,20:35
2645,Airport,80,Trip Completed,2016-12-07 22:46:00,2016-12-07 23:22:00,36,2016-12-07,22:46,2016-12-07,23:22
3468,City,80,Trip Completed,2016-07-13 17:08:17,2016-07-13 17:46:15,37,2016-07-13,17:08,2016-07-13,17:46
3826,Airport,80,Trip Completed,2016-07-13 21:16:30,2016-07-13 21:51:36,35,2016-07-13,21:16,2016-07-13,21:51
5384,Airport,80,Trip Completed,2016-07-14 00:03:40,2016-07-14 01:03:59,60,2016-07-14,00:03,2016-07-14,01:03
6460,City,80,Trip Completed,2016-07-15 20:09:35,2016-07-15 20:52:51,43,2016-07-15,20:09,2016-07-15,20:52
269,City,81,Trip Completed,2016-11-07 06:44:00,2016-11-07 07:43:00,59,2016-11-07,06:44,2016-11-07,07:43
336,Airport,81,Trip Completed,2016-11-07 07:50:00,2016-11-07 08:44:00,54,2016-11-07,07:50,2016-11-07,08:44
1241,Airport,81,Trip Completed,2016-11-07 21:38:00,2016-11-07 22:42:00,64,2016-11-07,21:38,2016-11-07,22:42
1651,Airport,81,Trip Completed,2016-12-07 07:21:00,2016-12-07 07:59:00,38,2016-12-07,07:21,2016-12-07,07:59
1963,City,81,Trip Completed,2016-12-07 11:58:00,2016-12-07 13:01:00,63,2016-12-07,11:58,2016-12-07,13:01
2368,City,81,Trip Completed,2016-12-07 19:32:00,2016-12-07 20:23:00,51,2016-12-07,19:32,2016-12-07,20:23
3004,Airport,81,Trip Completed,2016-07-13 07:17:33,2016-07-13 08:26:41,69,2016-07-13,07:17,2016-07-13,08:26
3310,City,81,Trip Completed,2016-07-13 11:55:29,2016-07-13 12:57:04,61,2016-07-13,11:55,2016-07-13,12:57
3391,City,81,Trip Completed,2016-07-13 14:34:59,2016-07-13 15:50:57,75,2016-07-13,14:34,2016-07-13,15:50
4194,Airport,81,Trip Completed,2016-07-14 05:27:03,2016-07-14 06:13:22,46,2016-07-14,05:27,2016-07-14,06:13
5728,City,81,Trip Completed,2016-07-15 07:42:06,2016-07-15 08:45:07,63,2016-07-15,07:42,2016-07-15,08:45
6091,City,81,Trip Completed,2016-07-15 14:37:20,2016-07-15 15:17:05,39,2016-07-15,14:37,2016-07-15,15:17
6748,Airport,81,Trip Completed,2016-07-15 23:45:24,2016-07-16 00:51:38,66,2016-07-15,23:45,2016-07-16,00:51
286,City,82,Trip Completed,2016-11-07 06:58:00,2016-11-07 07:54:00,56,2016-11-07,06:58,2016-11-07,07:54
547,Airport,82,Trip Completed,2016-11-07 10:01:00,2016-11-07 10:47:00,46,2016-11-07,10:01,2016-11-07,10:47
574,City,82,Trip Completed,2016-11-07 10:58:00,2016-11-07 11:39:00,41,2016-11-07,10:58,2016-11-07,11:39
936,Airport,82,Trip Completed,2016-11-07 18:28:00,2016-11-07 19:25:00,57,2016-11-07,18:28,2016-11-07,19:25
1514,Airport,82,Trip Completed,2016-12-07 05:41:00,2016-12-07 06:18:00,37,2016-12-07,05:41,2016-12-07,06:18
1656,City,82,Trip Completed,2016-12-07 07:26:00,2016-12-07 08:35:00,69,2016-12-07,07:26,2016-12-07,08:35
2405,Airport,82,Trip Completed,2016-12-07 20:01:00,2016-12-07 20:53:00,52,2016-12-07,20:01,2016-12-07,20:53
3372,Airport,82,Trip Completed,2016-07-13 14:03:18,2016-07-13 14:37:56,34,2016-07-13,14:03,2016-07-13,14:37
4215,Airport,82,Trip Completed,2016-07-14 05:40:49,2016-07-14 06:38:45,57,2016-07-14,05:40,2016-07-14,06:38
6486,City,82,Trip Completed,2016-07-15 20:26:16,2016-07-15 21:08:34,42,2016-07-15,20:26,2016-07-15,21:08
520,City,83,Trip Completed,2016-11-07 09:47:00,2016-11-07 10:43:00,56,2016-11-07,09:47,2016-11-07,10:43
1285,City,83,Trip Completed,2016-11-07 22:13:00,2016-11-07 23:17:00,64,2016-11-07,22:13,2016-11-07,23:17
3394,City,83,Trip Completed,2016-07-13 14:51:48,2016-07-13 15:32:12,40,2016-07-13,14:51,2016-07-13,15:32
3520,City,83,Trip Completed,2016-07-13 17:43:14,2016-07-13 18:36:58,53,2016-07-13,17:43,2016-07-13,18:36
4998,City,83,Trip Completed,2016-07-14 18:52:48,2016-07-14 20:04:07,71,2016-07-14,18:52,2016-07-14,20:04
5377,City,83,Trip Completed,2016-07-14 23:42:02,2016-07-15 00:39:38,57,2016-07-14,23:42,2016-07-15,00:39
5759,City,83,Trip Completed,2016-07-15 08:16:35,2016-07-15 08:54:41,38,2016-07-15,08:16,2016-07-15,08:54
422,City,84,Trip Completed,2016-11-07 08:42:00,2016-11-07 09:56:00,74,2016-11-07,08:42,2016-11-07,09:56
578,Airport,84,Trip Completed,2016-11-07 11:03:00,2016-11-07 11:53:00,50,2016-11-07,11:03,2016-11-07,11:53
3035,City,84,Trip Completed,2016-07-13 07:31:14,2016-07-13 08:47:40,76,2016-07-13,07:31,2016-07-13,08:47
3728,Airport,84,Trip Completed,2016-07-13 20:03:07,2016-07-13 21:16:50,73,2016-07-13,20:03,2016-07-13,21:16
4097,City,84,Trip Completed,2016-07-14 03:15:23,2016-07-14 04:05:22,49,2016-07-14,03:15,2016-07-14,04:05
5184,City,84,Trip Completed,2016-07-14 20:42:24,2016-07-14 21:49:56,67,2016-07-14,20:42,2016-07-14,21:49
5404,City,84,Trip Completed,2016-07-15 01:12:58,2016-07-15 02:05:26,52,2016-07-15,01:12,2016-07-15,02:05
5525,Airport,84,Trip Completed,2016-07-15 05:18:23,2016-07-15 06:36:52,78,2016-07-15,05:18,2016-07-15,06:36
6392,Airport,84,Trip Completed,2016-07-15 19:24:23,2016-07-15 20:31:59,67,2016-07-15,19:24,2016-07-15,20:31
603,Airport,85,Trip Completed,2016-11-07 11:43:00,2016-11-07 12:56:00,73,2016-11-07,11:43,2016-11-07,12:56
1956,City,85,Trip Completed,2016-12-07 11:45:00,2016-12-07 12:32:00,47,2016-12-07,11:45,2016-12-07,12:32
2914,Airport,85,Trip Completed,2016-07-13 06:16:45,2016-07-13 06:51:33,34,2016-07-13,06:16,2016-07-13,06:51
3434,Airport,85,Trip Completed,2016-07-13 16:07:30,2016-07-13 16:48:47,41,2016-07-13,16:07,2016-07-13,16:48
3454,City,85,Trip Completed,2016-07-13 16:57:25,2016-07-13 18:07:08,69,2016-07-13,16:57,2016-07-13,18:07
3809,City,85,Trip Completed,2016-07-13 20:58:30,2016-07-13 21:43:20,44,2016-07-13,20:58,2016-07-13,21:43
3947,Airport,85,Trip Completed,2016-07-13 22:39:30,2016-07-13 23:15:31,36,2016-07-13,22:39,2016-07-13,23:15
4319,Airport,85,Trip Completed,2016-07-14 06:54:47,2016-07-14 08:09:53,75,2016-07-14,06:54,2016-07-14,08:09
4716,City,85,Trip Completed,2016-07-14 13:36:45,2016-07-14 14:08:52,32,2016-07-14,13:36,2016-07-14,14:08
5790,Airport,85,Trip Completed,2016-07-15 08:31:42,2016-07-15 09:40:10,68,2016-07-15,08:31,2016-07-15,09:40
6205,Airport,85,Trip Completed,2016-07-15 17:26:43,2016-07-15 18:38:55,72,2016-07-15,17:26,2016-07-15,18:38
6727,Airport,85,Trip Completed,2016-07-15 23:25:29,2016-07-16 00:19:56,54,2016-07-15,23:25,2016-07-16,00:19
51,City,86,Trip Completed,2016-11-07 03:34:00,2016-11-07 04:33:00,59,2016-11-07,03:34,2016-11-07,04:33
446,City,86,Trip Completed,2016-11-07 09:07:00,2016-11-07 10:08:00,61,2016-11-07,09:07,2016-11-07,10:08
1252,City,86,Trip Completed,2016-11-07 21:51:00,2016-11-07 22:58:00,67,2016-11-07,21:51,2016-11-07,22:58
1380,Airport,86,Trip Completed,2016-12-07 01:01:00,2016-12-07 02:15:00,74,2016-12-07,01:01,2016-12-07,02:15
1638,City,86,Trip Completed,2016-12-07 07:15:00,2016-12-07 07:50:00,35,2016-12-07,07:15,2016-12-07,07:50
2152,Airport,86,Trip Completed,2016-12-07 17:25:00,2016-12-07 17:55:00,30,2016-12-07,17:25,2016-12-07,17:55
3125,City,86,Trip Completed,2016-07-13 08:45:44,2016-07-13 09:19:27,33,2016-07-13,08:45,2016-07-13,09:19
3366,City,86,Trip Completed,2016-07-13 13:45:51,2016-07-13 14:34:41,48,2016-07-13,13:45,2016-07-13,14:34
4632,Airport,86,Trip Completed,2016-07-14 11:21:39,2016-07-14 12:20:11,58,2016-07-14,11:21,2016-07-14,12:20
5924,City,86,Trip Completed,2016-07-15 10:09:09,2016-07-15 10:47:56,38,2016-07-15,10:09,2016-07-15,10:47
6133,Airport,86,Trip Completed,2016-07-15 15:43:08,2016-07-15 16:15:26,32,2016-07-15,15:43,2016-07-15,16:15
6316,Airport,86,Trip Completed,2016-07-15 18:35:07,2016-07-15 19:07:32,32,2016-07-15,18:35,2016-07-15,19:07
6609,City,86,Trip Completed,2016-07-15 21:44:29,2016-07-15 22:55:40,71,2016-07-15,21:44,2016-07-15,22:55
246,Airport,87,Trip Completed,2016-11-07 06:35:00,2016-11-07 07:10:00,35,2016-11-07,06:35,2016-11-07,07:10
980,Airport,87,Trip Completed,2016-11-07 19:00:00,2016-11-07 20:15:00,75,2016-11-07,19:00,2016-11-07,20:15
1677,City,87,Trip Completed,2016-12-07 07:38:00,2016-12-07 08:16:00,38,2016-12-07,07:38,2016-12-07,08:16
4620,City,87,Trip Completed,2016-07-14 10:59:15,2016-07-14 12:14:06,74,2016-07-14,10:59,2016-07-14,12:14
4848,Airport,87,Trip Completed,2016-07-14 17:33:47,2016-07-14 18:16:00,42,2016-07-14,17:33,2016-07-14,18:16
5402,Airport,87,Trip Completed,2016-07-15 01:06:24,2016-07-15 01:48:20,41,2016-07-15,01:06,2016-07-15,01:48
5971,Airport,87,Trip Completed,2016-07-15 11:04:56,2016-07-15 11:47:41,42,2016-07-15,11:04,2016-07-15,11:47
6113,City,87,Trip Completed,2016-07-15 15:15:03,2016-07-15 16:22:39,67,2016-07-15,15:15,2016-07-15,16:22
6508,City,87,Trip Completed,2016-07-15 20:40:24,2016-07-15 21:39:52,59,2016-07-15,20:40,2016-07-15,21:39
746,Airport,88,Trip Completed,2016-11-07 15:47:00,2016-11-07 16:34:00,47,2016-11-07,15:47,2016-11-07,16:34
1488,Airport,88,Trip Completed,2016-12-07 05:31:00,2016-12-07 06:38:00,67,2016-12-07,05:31,2016-12-07,06:38
1838,City,88,Trip Completed,2016-12-07 09:40:00,2016-12-07 10:10:00,30,2016-12-07,09:40,2016-12-07,10:10
2839,Airport,88,Trip Completed,2016-07-13 05:20:59,2016-07-13 06:05:31,44,2016-07-13,05:20,2016-07-13,06:05
4391,City,88,Trip Completed,2016-07-14 07:52:04,2016-07-14 09:02:00,69,2016-07-14,07:52,2016-07-14,09:02
4701,City,88,Trip Completed,2016-07-14 13:09:42,2016-07-14 13:49:32,39,2016-07-14,13:09,2016-07-14,13:49
5171,Airport,88,Trip Completed,2016-07-14 20:29:51,2016-07-14 21:35:12,65,2016-07-14,20:29,2016-07-14,21:35
5962,City,88,Trip Completed,2016-07-15 10:48:38,2016-07-15 11:55:36,66,2016-07-15,10:48,2016-07-15,11:55
6118,City,88,Trip Completed,2016-07-15 15:17:12,2016-07-15 16:19:24,62,2016-07-15,15:17,2016-07-15,16:19
6450,City,88,Trip Completed,2016-07-15 20:01:09,2016-07-15 20:59:46,58,2016-07-15,20:01,2016-07-15,20:59
257,Airport,89,Trip Completed,2016-11-07 06:38:00,2016-11-07 07:50:00,72,2016-11-07,06:38,2016-11-07,07:50
708,Airport,89,Trip Completed,2016-11-07 14:16:00,2016-11-07 14:48:00,32,2016-11-07,14:16,2016-11-07,14:48
891,Airport,89,Trip Completed,2016-11-07 18:10:00,2016-11-07 19:14:00,64,2016-11-07,18:10,2016-11-07,19:14
1748,City,89,Trip Completed,2016-12-07 08:33:00,2016-12-07 09:14:00,41,2016-12-07,08:33,2016-12-07,09:14
2625,City,89,Trip Completed,2016-12-07 22:09:00,2016-12-07 23:18:00,69,2016-12-07,22:09,2016-12-07,23:18
3989,City,89,Trip Completed,2016-07-13 23:21:15,2016-07-14 00:31:11,69,2016-07-13,23:21,2016-07-14,00:31
5285,Airport,89,Trip Completed,2016-07-14 21:42:42,2016-07-14 22:12:28,29,2016-07-14,21:42,2016-07-14,22:12
6461,City,89,Trip Completed,2016-07-15 20:12:18,2016-07-15 21:12:20,60,2016-07-15,20:12,2016-07-15,21:12
1563,Airport,90,Trip Completed,2016-12-07 06:16:00,2016-12-07 07:32:00,76,2016-12-07,06:16,2016-12-07,07:32
2207,Airport,90,Trip Completed,2016-12-07 17:56:00,2016-12-07 19:14:00,78,2016-12-07,17:56,2016-12-07,19:14
2879,City,90,Trip Completed,2016-07-13 05:59:51,2016-07-13 06:50:15,50,2016-07-13,05:59,2016-07-13,06:50
3644,Airport,90,Trip Completed,2016-07-13 19:08:59,2016-07-13 19:54:48,45,2016-07-13,19:08,2016-07-13,19:54
3996,Airport,90,Trip Completed,2016-07-13 23:36:34,2016-07-14 00:35:55,59,2016-07-13,23:36,2016-07-14,00:35
4355,City,90,Trip Completed,2016-07-14 07:19:07,2016-07-14 07:59:34,40,2016-07-14,07:19,2016-07-14,07:59
4758,City,90,Trip Completed,2016-07-14 15:26:32,2016-07-14 16:07:31,40,2016-07-14,15:26,2016-07-14,16:07
6001,Airport,90,Trip Completed,2016-07-15 12:07:54,2016-07-15 13:18:10,70,2016-07-15,12:07,2016-07-15,13:18
1181,Airport,91,Trip Completed,2016-11-07 21:04:00,2016-11-07 22:06:00,62,2016-11-07,21:04,2016-11-07,22:06
1297,City,91,Trip Completed,2016-11-07 22:22:00,2016-11-07 23:03:00,41,2016-11-07,22:22,2016-11-07,23:03
1429,City,91,Trip Completed,2016-12-07 04:41:00,2016-12-07 05:22:00,41,2016-12-07,04:41,2016-12-07,05:22
2104,City,91,Trip Completed,2016-12-07 16:07:00,2016-12-07 17:04:00,57,2016-12-07,16:07,2016-12-07,17:04
2736,City,91,Trip Completed,2016-07-13 02:43:10,2016-07-13 03:54:57,71,2016-07-13,02:43,2016-07-13,03:54
3615,City,91,Trip Completed,2016-07-13 18:56:23,2016-07-13 19:43:28,47,2016-07-13,18:56,2016-07-13,19:43
4719,Airport,91,Trip Completed,2016-07-14 13:43:28,2016-07-14 14:46:06,62,2016-07-14,13:43,2016-07-14,14:46
4748,City,91,Trip Completed,2016-07-14 15:03:23,2016-07-14 16:22:04,78,2016-07-14,15:03,2016-07-14,16:22
870,City,92,Trip Completed,2016-11-07 17:57:00,2016-11-07 18:41:00,44,2016-11-07,17:57,2016-11-07,18:41
2124,Airport,92,Trip Completed,2016-12-07 16:53:00,2016-12-07 17:31:00,38,2016-12-07,16:53,2016-12-07,17:31
2457,Airport,92,Trip Completed,2016-12-07 20:31:00,2016-12-07 21:39:00,68,2016-12-07,20:31,2016-12-07,21:39
2621,City,92,Trip Completed,2016-12-07 22:05:00,2016-12-07 22:58:00,53,2016-12-07,22:05,2016-12-07,22:58
3168,City,92,Trip Completed,2016-07-13 09:12:04,2016-07-13 10:08:48,56,2016-07-13,09:12,2016-07-13,10:08
3285,Airport,92,Trip Completed,2016-07-13 10:59:12,2016-07-13 12:00:50,61,2016-07-13,10:59,2016-07-13,12:00
3315,City,92,Trip Completed,2016-07-13 12:09:28,2016-07-13 13:19:04,69,2016-07-13,12:09,2016-07-13,13:19
5585,City,92,Trip Completed,2016-07-15 05:58:43,2016-07-15 07:10:36,71,2016-07-15,05:58,2016-07-15,07:10
6235,City,92,Trip Completed,2016-07-15 17:47:05,2016-07-15 18:20:13,33,2016-07-15,17:47,2016-07-15,18:20
913,Airport,93,Trip Completed,2016-11-07 18:18:00,2016-11-07 19:15:00,57,2016-11-07,18:18,2016-11-07,19:15
1852,City,93,Trip Completed,2016-12-07 09:43:00,2016-12-07 10:58:00,75,2016-12-07,09:43,2016-12-07,10:58
3117,Airport,93,Trip Completed,2016-07-13 08:34:53,2016-07-13 09:07:49,32,2016-07-13,08:34,2016-07-13,09:07
3392,Airport,93,Trip Completed,2016-07-13 14:46:13,2016-07-13 15:17:16,31,2016-07-13,14:46,2016-07-13,15:17
4722,City,93,Trip Completed,2016-07-14 13:50:32,2016-07-14 14:59:32,69,2016-07-14,13:50,2016-07-14,14:59
692,Airport,94,Trip Completed,2016-11-07 13:49:00,2016-11-07 14:29:00,40,2016-11-07,13:49,2016-11-07,14:29
1351,Airport,94,Trip Completed,2016-11-07 23:44:00,2016-11-08 00:49:00,65,2016-11-07,23:44,2016-11-08,00:49
1800,City,94,Trip Completed,2016-12-07 09:09:00,2016-12-07 10:05:00,56,2016-12-07,09:09,2016-12-07,10:05
2434,City,94,Trip Completed,2016-12-07 20:16:00,2016-12-07 21:15:00,59,2016-12-07,20:16,2016-12-07,21:15
3212,City,94,Trip Completed,2016-07-13 09:48:28,2016-07-13 10:45:47,57,2016-07-13,09:48,2016-07-13,10:45
3340,City,94,Trip Completed,2016-07-13 12:45:18,2016-07-13 13:37:51,52,2016-07-13,12:45,2016-07-13,13:37
3598,Airport,94,Trip Completed,2016-07-13 18:38:49,2016-07-13 19:40:08,61,2016-07-13,18:38,2016-07-13,19:40
53,Airport,95,Trip Completed,2016-11-07 03:30:00,2016-11-07 04:22:00,52,2016-11-07,03:30,2016-11-07,04:22
3558,Airport,95,Trip Completed,2016-07-13 18:14:56,2016-07-13 18:51:03,36,2016-07-13,18:14,2016-07-13,18:51
4257,City,95,Trip Completed,2016-07-14 06:10:44,2016-07-14 07:08:09,57,2016-07-14,06:10,2016-07-14,07:08
4869,City,95,Trip Completed,2016-07-14 17:49:44,2016-07-14 18:20:32,30,2016-07-14,17:49,2016-07-14,18:20
5548,City,95,Trip Completed,2016-07-15 05:24:22,2016-07-15 06:06:40,42,2016-07-15,05:24,2016-07-15,06:06
5630,Airport,95,Trip Completed,2016-07-15 06:32:35,2016-07-15 07:14:40,42,2016-07-15,06:32,2016-07-15,07:14
6645,City,95,Trip Completed,2016-07-15 22:10:21,2016-07-15 23:00:45,50,2016-07-15,22:10,2016-07-15,23:00
156,Airport,96,Trip Completed,2016-11-07 05:35:00,2016-11-07 06:40:00,65,2016-11-07,05:35,2016-11-07,06:40
350,City,96,Trip Completed,2016-11-07 07:53:00,2016-11-07 08:40:00,47,2016-11-07,07:53,2016-11-07,08:40
976,Airport,96,Trip Completed,2016-11-07 18:54:00,2016-11-07 19:48:00,54,2016-11-07,18:54,2016-11-07,19:48
1344,City,96,Trip Completed,2016-11-07 23:35:00,2016-11-08 00:39:00,64,2016-11-07,23:35,2016-11-08,00:39
1524,City,96,Trip Completed,2016-12-07 05:50:00,2016-12-07 06:59:00,69,2016-12-07,05:50,2016-12-07,06:59
2143,Airport,96,Trip Completed,2016-12-07 17:15:00,2016-12-07 17:56:00,41,2016-12-07,17:15,2016-12-07,17:56
2353,City,96,Trip Completed,2016-12-07 19:31:00,2016-12-07 20:23:00,52,2016-12-07,19:31,2016-12-07,20:23
3028,Airport,96,Trip Completed,2016-07-13 07:28:45,2016-07-13 08:14:23,45,2016-07-13,07:28,2016-07-13,08:14
3913,Airport,96,Trip Completed,2016-07-13 22:14:24,2016-07-13 22:56:32,42,2016-07-13,22:14,2016-07-13,22:56
4274,City,96,Trip Completed,2016-07-14 06:18:59,2016-07-14 07:27:20,68,2016-07-14,06:18,2016-07-14,07:27
4673,City,96,Trip Completed,2016-07-14 12:35:29,2016-07-14 13:44:08,68,2016-07-14,12:35,2016-07-14,13:44
6198,Airport,96,Trip Completed,2016-07-15 17:23:01,2016-07-15 18:11:45,48,2016-07-15,17:23,2016-07-15,18:11
569,Airport,97,Trip Completed,2016-11-07 10:37:00,2016-11-07 11:44:00,67,2016-11-07,10:37,2016-11-07,11:44
1626,Airport,97,Trip Completed,2016-12-07 06:58:00,2016-12-07 07:49:00,51,2016-12-07,06:58,2016-12-07,07:49
3505,City,97,Trip Completed,2016-07-13 17:37:40,2016-07-13 18:22:34,44,2016-07-13,17:37,2016-07-13,18:22
3758,City,97,Trip Completed,2016-07-13 20:37:56,2016-07-13 21:16:23,38,2016-07-13,20:37,2016-07-13,21:16
4649,City,97,Trip Completed,2016-07-14 11:50:27,2016-07-14 12:44:54,54,2016-07-14,11:50,2016-07-14,12:44
4745,Airport,97,Trip Completed,2016-07-14 15:06:01,2016-07-14 16:05:37,59,2016-07-14,15:06,2016-07-14,16:05
5354,Airport,97,Trip Completed,2016-07-14 23:07:32,2016-07-15 00:01:32,54,2016-07-14,23:07,2016-07-15,00:01
5953,City,97,Trip Completed,2016-07-15 10:42:09,2016-07-15 11:38:44,56,2016-07-15,10:42,2016-07-15,11:38
6577,City,97,Trip Completed,2016-07-15 21:19:03,2016-07-15 21:48:54,29,2016-07-15,21:19,2016-07-15,21:48
1565,Airport,98,Trip Completed,2016-12-07 06:21:00,2016-12-07 07:32:00,71,2016-12-07,06:21,2016-12-07,07:32
1973,Airport,98,Trip Completed,2016-12-07 12:17:00,2016-12-07 12:47:00,30,2016-12-07,12:17,2016-12-07,12:47
2363,Airport,98,Trip Completed,2016-12-07 19:31:00,2016-12-07 20:32:00,61,2016-12-07,19:31,2016-12-07,20:32
2994,City,98,Trip Completed,2016-07-13 07:15:27,2016-07-13 08:12:48,57,2016-07-13,07:15,2016-07-13,08:12
3201,Airport,98,Trip Completed,2016-07-13 09:33:26,2016-07-13 10:17:39,44,2016-07-13,09:33,2016-07-13,10:17
3511,City,98,Trip Completed,2016-07-13 17:38:17,2016-07-13 18:54:39,76,2016-07-13,17:38,2016-07-13,18:54
3956,Airport,98,Trip Completed,2016-07-13 22:47:55,2016-07-13 23:41:58,54,2016-07-13,22:47,2016-07-13,23:41
4359,City,98,Trip Completed,2016-07-14 07:27:05,2016-07-14 08:03:57,36,2016-07-14,07:27,2016-07-14,08:03
4798,City,98,Trip Completed,2016-07-14 16:52:26,2016-07-14 17:39:23,46,2016-07-14,16:52,2016-07-14,17:39
5955,Airport,98,Trip Completed,2016-07-15 10:45:56,2016-07-15 11:48:25,62,2016-07-15,10:45,2016-07-15,11:48
6117,Airport,98,Trip Completed,2016-07-15 15:17:13,2016-07-15 16:06:54,49,2016-07-15,15:17,2016-07-15,16:06
6252,City,98,Trip Completed,2016-07-15 18:00:40,2016-07-15 18:46:03,45,2016-07-15,18:00,2016-07-15,18:46
101,Airport,99,Trip Completed,2016-11-07 05:08:00,2016-11-07 06:09:00,61,2016-11-07,05:08,2016-11-07,06:09
351,City,99,Trip Completed,2016-11-07 07:53:00,2016-11-07 08:55:00,62,2016-11-07,07:53,2016-11-07,08:55
871,City,99,Trip Completed,2016-11-07 17:57:00,2016-11-07 18:42:00,45,2016-11-07,17:57,2016-11-07,18:42
1330,Airport,99,Trip Completed,2016-11-07 23:11:00,2016-11-08 00:14:00,63,2016-11-07,23:11,2016-11-08,00:14
3227,Airport,99,Trip Completed,2016-07-13 09:52:49,2016-07-13 10:33:38,40,2016-07-13,09:52,2016-07-13,10:33
4921,City,99,Trip Completed,2016-07-14 18:14:26,2016-07-14 19:20:18,65,2016-07-14,18:14,2016-07-14,19:20
5373,City,99,Trip Completed,2016-07-14 23:42:23,2016-07-15 00:17:24,35,2016-07-14,23:42,2016-07-15,00:17
6612,Airport,99,Trip Completed,2016-07-15 21:49:41,2016-07-15 22:28:38,38,2016-07-15,21:49,2016-07-15,22:28
50,City,100,Trip Completed,2016-11-07 03:22:00,2016-11-07 03:57:00,35,2016-11-07,03:22,2016-11-07,03:57
102,Airport,100,Trip Completed,2016-11-07 05:01:00,2016-11-07 05:38:00,37,2016-11-07,05:01,2016-11-07,05:38
211,City,100,Trip Completed,2016-11-07 06:08:00,2016-11-07 06:47:00,39,2016-11-07,06:08,2016-11-07,06:47
510,City,100,Trip Completed,2016-11-07 09:40:00,2016-11-07 11:01:00,81,2016-11-07,09:40,2016-11-07,11:01
1548,Airport,100,Trip Completed,2016-12-07 06:10:00,2016-12-07 07:12:00,62,2016-12-07,06:10,2016-12-07,07:12
2208,City,100,Trip Completed,2016-12-07 17:59:00,2016-12-07 19:00:00,61,2016-12-07,17:59,2016-12-07,19:00
4030,City,100,Trip Completed,2016-07-14 00:13:43,2016-07-14 00:47:55,34,2016-07-14,00:13,2016-07-14,00:47
